name,iata_code,latitude,longitude,municipality,country
Sachigo Lake Airport,ZPB,53.890885,-92.195935,Sachigo Lake,CA
Round Lake (Weagamow Lake) Airport,ZRJ,52.9436,-91.312798,Round Lake,CA
Sandy Lake Airport,ZSJ,53.06420135498047,-93.34439849853516,Sandy Lake,CA
South Indian Lake Airport,XSI,56.792801,-98.907204,South Indian Lake,CA
Bloodvein River Airport,YDV,51.784568,-96.692305,Bloodvein River,CA
Shamattawa Airport,ZTM,55.86356,-92.081137,Shamattawa,CA
Churchill Falls Airport,ZUM,53.5619010925293,-64.10639953613281,Churchill Falls,CA
Lac Brochet Airport,XLB,58.614279,-101.468954,Lac Brochet,CA
Wollaston Lake Airport,ZWL,58.106899,-103.171997,Wollaston Lake,CA
Soummam–Abane Ramdane Airport,BJA,36.711952,5.069804,Béjaïa,DZ
Houari Boumediene Airport,ALG,36.693886,3.214531,Algiers,DZ
Djanet Inedbirene Airport,DJG,24.292801,9.45244,Djanet,DZ
Illizi Takhamalt Airport,VVZ,26.723499,8.62265,Illizi,DZ
Ain Arnat Airport,QSF,36.178100585900005,5.32449007034,Sétif,DZ
Aguenar – Hadj Bey Akhamok Airport,TMR,22.811501,5.45108,Tamanrasset,DZ
Jijel Ferhat Abbas Airport,GJL,36.795101,5.87361,Tahir,DZ
Annaba Rabah Bitat Airport,AAE,36.826781,7.81334,Annaba,DZ
Mohamed Boudiaf International Airport,CZL,36.2760009765625,6.620389938354492,Constantine,DZ
Cheikh Larbi Tébessi Airport,TEE,35.4315986633,8.12071990967,Tébessi,DZ
Batna Mostefa Ben Boulaid Airport,BLJ,35.752102,6.30859,Batna,DZ
Tindouf Airport,TIN,27.7003993988,-8.167099952700001,Tindouf,DZ
Chlef Aboubakr Belkaid International Airport,CFK,36.217166,1.342237,Chlef,DZ
Zenata – Messali El Hadj Airport,TLM,35.013426,-1.457191,Zenata,DZ
Oran Es-Sénia (Ahmed Ben Bella) International Airport,ORN,35.623901,-0.621183,Es-Sénia,DZ
Béchar Boudghene Ben Ali Lotfi Airport,CBH,31.645700454711918,-2.269860029220581,Béchar,DZ
Bordj Badji Mokhtar Airport,BMW,21.3778,0.92698,Bordj Badji Mokhtar,DZ
Touat Cheikh Sidi Mohamed Belkebir Airport,AZR,27.837601,-0.186414,Adrar,DZ
Biskra - Mohamed Khider Airport,BSK,34.793301,5.73823,Biskra,DZ
El Golea Airport,ELG,30.580732,2.861595,El Menia,DZ
Noumérat - Moufdi Zakaria Airport,GHA,32.384102,3.79411,El Atteuf,DZ
Hassi Messaoud-Oued Irara Krim Belkacem Airport,HME,31.673,6.14044,Hassi Messaoud,DZ
In Salah Airport,INZ,27.250999,2.51202,In Salah,DZ
Touggourt Sidi Madhi Airport,TGR,33.067799,6.08867,Touggourt,DZ
Guemar Airport - مطار قمار بالوادي,ELU,33.511398,6.77679,Guemar,DZ
Timimoun Airport,TMX,29.237101,0.276033,Timimoun,DZ
Ain Beida Airport,OGX,31.9172,5.41278,Ouargla,DZ
Zarzaitine - In Aménas Airport,IAM,28.0515,9.64291,In Aménas,DZ
Cadjehoun Airport,COO,6.357230186462402,2.384350061416626,Cotonou,BJ
Nop Goliat Dekai Airport,DEX,-4.8557,139.482006,Dekai,ID
Ouagadougou Airport,OUA,12.3532,-1.51242,Ouagadougou,BF
Bobo Dioulasso Airport,BOY,11.160099983215332,-4.33096981048584,Bobo Dioulasso,BF
Kotoka International Airport,ACC,5.605189800262451,-0.1667860001325607,Accra,GH
Tamale Airport,TML,9.55718994140625,-0.8632140159606934,Tamale,GH
Kumasi Airport,KMS,6.714560031890869,-1.5908199548721311,Kumasi,GH
Sunyani Airport,NYI,7.36183,-2.32876,Sunyani,GH
Takoradi Airport,TKD,4.896059989929199,-1.7747600078582764,Sekondi-Takoradi,GH
Félix-Houphouët-Boigny International Airport,ABJ,5.26139,-3.92629,Abidjan,CI
Bouaké Airport,BYK,7.7388,-5.07367,Bouaké,CI
Korhogo Airport,HGO,9.38718,-5.55666,Korhogo,CI
San Pedro Airport,SPY,4.74672,-6.66082,,CI
Dalnerechensk Airport,DLR,45.877949,133.735822,Dalnerechensk,RU
Nnamdi Azikiwe International Airport,ABV,9.00679,7.26317,Abuja,NG
Akwa Ibom International Airport,QUO,4.8725,8.093,Uyo,NG
Akure Airport,AKR,7.246739864349365,5.3010101318359375,Akure,NG
Sir Abubakar Tafawa Balewa International Airport,BCU,10.482833,9.744,Bauchi,NG
Benin Airport,BNI,6.316979885101318,5.599500179290772,Benin,NG
Margaret Ekpo International Airport,CBQ,4.976019859313965,8.347200393676758,Calabar,NG
Akanu Ibiam International Airport,ENU,6.474269866943359,7.561960220336914,Enegu,NG
Gombe Lawanti International Airport,GMO,10.298889,10.9,Gombe,NG
Ibadan Airport,IBA,7.362460136413574,3.97832989692688,Ibadan,NG
Ilorin International Airport,ILR,8.440210342407227,4.493919849395752,Ilorin,NG
Sam Mbakwe International Airport,QOW,5.427060127258301,7.206029891967773,Owerri,NG
Yakubu Gowon Airport,JOS,9.639829635620115,8.869050025939941,Jos,NG
Kaduna Airport,KAD,10.696000099182127,7.320109844207764,Kaduna,NG
Mallam Aminu International Airport,KAN,12.0476,8.52462,Kano,NG
Maiduguri International Airport,MIU,11.855299949645996,13.080900192260742,Maiduguri,NG
Makurdi Airport,MDI,7.70388,8.61394,Makurdi,NG
Murtala Muhammed International Airport,LOS,6.57737,3.32116,Lagos,NG
Port Harcourt International Airport,PHC,5.0154900550842285,6.94959020614624,Port Harcourt,NG
Sadiq Abubakar III International Airport,SKO,12.916299819946287,5.207190036773682,Sokoto,NG
Warri Airport,QRW,5.59821,5.8187,Okpe,NG
Yola Airport,YOL,9.257550239562988,12.430399894714355,Yola,NG
Deputatskiy Airport,DPT,69.392503,139.890012,Deputatskiy,RU
Diori Hamani International Airport,NIM,13.4815,2.18361,Niamey,NE
Mano Dayak International Airport,AJY,16.965999603271484,8.000109672546387,Agadez,NE
Zinder Airport,ZND,13.779000282287598,8.983759880065918,Zinder,NE
Tabarka-Aïn Draham International Airport,TBJ,36.98,8.87694,Tabarka,TN
Monastir Habib Bourguiba International Airport,MIR,35.75809860229492,10.75469970703125,Monastir,TN
Enfidha - Hammamet International Airport,NBE,36.075833,10.438611,Enfidha,TN
Tunis Carthage International Airport,TUN,36.851002,10.2272,Tunis,TN
Gafsa Ksar International Airport,GAF,34.422000885009766,8.822500228881836,Gafsa,TN
Gabès Matmata International Airport,GAE,33.733691,9.91941,Gabès,TN
Djerba Zarzis International Airport,DJE,33.875,10.7755,Mellita,TN
Sfax Thyna International Airport,SFA,34.71799850463867,10.690999984741213,Sfax,TN
Tozeur Nefta International Airport,TOE,33.939701080322266,8.110560417175293,Tozeur,TN
Lomé–Tokoin International Airport,LFW,6.16561,1.25451,Lomé,TG
Antwerp International Airport (Deurne),ANR,51.190667,4.463153,Antwerp,BE
Brussels Airport,BRU,50.901402,4.48444,Zaventem,BE
Brussels South Charleroi Airport,CRL,50.460982,4.457158,Charleroi,BE
Liège Airport,LGG,50.638574,5.443897,Grâce-Hollogne,BE
Oostende-Brugge International Airport,OST,51.1998,2.874673,Oostende,BE
Heringsdorf Airport,HDF,53.8787,14.1523,Zirchow,DE
Berlin Brandenburg Airport,BER,52.362247,13.500672,Berlin,DE
Dresden Airport,DRS,51.134123,13.767831,Dresden,DE
Erfurt-Weimar Airport,ERF,50.979801,10.9581,Erfurt,DE
Frankfurt Airport,FRA,50.030241,8.561096,Frankfurt am Main,DE
Münster Osnabrück Airport,FMO,52.134602,7.68483,Greven,DE
Hamburg Helmut Schmidt Airport,HAM,53.630402,9.98823,Hamburg,DE
Cologne Bonn Airport,CGN,50.865898,7.14274,Köln (Cologne),DE
Düsseldorf Airport,DUS,51.289501,6.76678,Düsseldorf,DE
Munich Airport,MUC,48.353802,11.7861,Munich,DE
Nuremberg Airport,NUE,49.498699,11.078056,Nuremberg,DE
Leipzig/Halle Airport,LEJ,51.420657,12.232705,Schkeuditz,DE
Saarbrücken Airport,SCN,49.2145996094,7.10950994492,Saarbrücken,DE
Stuttgart Airport,STR,48.689899,9.22196,Stuttgart,DE
Hannover Airport,HAJ,52.461102,9.68508,Hannover,DE
Bremen Airport,BRE,53.046786,8.78932,Bremen,DE
Frankfurt-Hahn Airport,HHN,49.9487,7.26389,Frankfurt am Main (Lautzenhausen),DE
Mannheim-City Airport,MHG,49.473057,8.514167,Mannheim,DE
Lübeck Blankensee Airport,LBC,53.805401,10.7192,Lübeck,DE
Memmingen Allgau Airport,FMM,47.9888000488,10.2395000458,Memmingen,DE
Paderborn Lippstadt Airport,PAD,51.614101,8.61632,Büren,DE
Weeze Airport,NRN,51.6024017334,6.14216995239,Weeze,DE
Dortmund Airport,DTM,51.518299,7.61224,Dortmund,DE
Friedrichshafen Airport,FDH,47.671299,9.51149,Friedrichshafen,DE
Karlsruhe Baden-Baden Airport,FKB,48.7794,8.0805,Rheinmünster,DE
Kassel Airport,KSF,51.420699,9.392152,Calden,DE
Emden Airport,EME,53.391109,7.2275,Emden,DE
Wangerooge Airport,AGE,53.782544,7.919584,Wangerooge,DE
Juist Airport,JUI,53.681421,7.056398,Juist,DE
Borkum Airport,BMK,53.59639,6.709167,Borkum,DE
Norden-Norddeich Airport,NOD,53.633057,7.190278,Norddeich,DE
Norderney Airport,NRD,53.706944,7.23,Norderney,DE
Baltrum Airport,BMR,53.72485,7.373257,Baltrum,DE
Heide-Büsum Airport,HEI,54.153332,8.901667,Oesterdeichstrich,DE
Helgoland-Düne Airport,HGL,54.1852798462,7.91583299637,Helgoland,DE
Westerland Sylt Airport,GWT,54.9132,8.34047,Sylt,DE
Kärdla Airport,KDL,58.99079895019531,22.830699920654297,Kärdla,EE
Kuressaare Airport,URE,58.22990036010742,22.50950050354004,Kuressaare,EE
Pärnu Airport,EPU,58.41899871826172,24.47279930114746,Pärnu,EE
Lennart Meri Tallinn Airport,TLL,59.413246,24.83264,Tallinn,EE
Tartu Airport,TAY,58.307438,26.686473,Reola,EE
Enontekio Airport,ENF,68.362602233887,23.424299240112,Enontekio,FI
Helsinki Vantaa Airport,HEL,60.318363,24.963341,Helsinki (Vantaa),FI
Ivalo Airport,IVL,68.607299804688,27.405300140381,Ivalo,FI
Joensuu Airport,JOE,62.658815,29.619398,Joensuu,FI
Jyväskylä Airport,JYV,62.399502,25.678301,Jyväskylän Maalaiskunta,FI
Kemi-Tornio Airport,KEM,65.778701782227,24.582099914551,Kemi / Tornio,FI
Kajaani Airport,KAJ,64.2855,27.6924,Kajaani,FI
Kokkola-Pietarsaari Airport,KOK,63.721199,23.143101,Kokkola / Kruunupyy,FI
Kuusamo Airport,KAO,65.987602,29.239401,Kuusamo,FI
Kittilä Airport,KTT,67.700996398926,24.846799850464,Kittilä,FI
Kuopio Airport,KUO,63.007099,27.7978,Kuopio / Siilinjärvi,FI
Lappeenranta Airport,LPP,61.044601,28.144743,Lappeenranta,FI
Mariehamn Airport,MHQ,60.1222,19.898199,Mariehamn,FI
Oulu Airport,OUL,64.930099,25.354601,Oulu / Oulunsalo,FI
Pori Airport,POR,61.4617,21.799999,Pori,FI
Rovaniemi Airport,RVN,66.564796447754,25.830400466919,Rovaniemi,FI
Savonlinna Airport,SVL,61.9431,28.945101,Savonlinna,FI
Tampere-Pirkkala Airport,TMP,61.414101,23.604401,Tampere / Pirkkala,FI
Turku Airport,TKU,60.514099,22.2628,Turku,FI
Vaasa Airport,VAA,63.050701,21.762199,Vaasa,FI
Belfast International Airport,BFS,54.6575012207,-6.21582984924,Belfast,GB
George Best Belfast City Airport,BHD,54.618099,-5.8725,Belfast,GB
City of Derry Airport,LDY,55.04280090332031,-7.161109924316406,Derry,GB
Birmingham Airport,BHX,52.453899,-1.74803,"Birmingham, West Midlands",GB
Manchester Airport,MAN,53.349375,-2.279521,"Manchester, Greater Manchester",GB
Campbeltown Airport,CAL,55.437198638916016,-5.686389923095703,Campbeltown,GB
Eday Airport,EOI,59.19060134887695,-2.7722198963165283,Eday,GB
Fair Isle Airport,FIE,59.534721,-1.628509,Fair Isle,GB
Coll Airport,COL,56.601898,-6.61778,Coll Island,GB
North Ronaldsay Airport,NRL,59.3675003052,-2.43443989754,North Ronaldsay,GB
Oban Airport,OBN,56.463501,-5.39967,North Connel,GB
Papa Westray Airport,PPW,59.351699829100006,-2.9002799987800003,Papa Westray,GB
Stronsay Airport,SOY,59.1553,-2.64139,Stronsay,GB
Sanday Airport,NDY,59.250301,-2.57667,Sanday,GB
Lerwick / Tingwall Airport,LWK,60.1922,-1.24361,"Lerwick, Shetland Islands",GB
Westray Airport,WRY,59.3502998352,-2.95000004768,Westray,GB
Colonsay Airstrip,CSA,56.057499,-6.24306,Colonsay,GB
Cardiff International Airport,CWL,51.396702,-3.34333,Cardiff,GB
Bristol Airport,BRS,51.382702,-2.71909,Bristol,GB
Liverpool John Lennon Airport,LPL,53.333599,-2.84972,Liverpool,GB
London Luton Airport,LTN,51.874699,-0.368333,"Luton, Bedfordshire",GB
Land's End Airport,LEQ,50.102798,-5.67056,"Land's End, Cornwall",GB
St. Mary's Airport,ISC,49.913375,-6.291894,"St. Mary's, Isles of Scilly",GB
Bournemouth Airport,BOH,50.780483,-1.839576,Bournemouth,GB
Southampton Airport,SOU,50.950298,-1.3568,Southampton,GB
Cornwall Airport Newquay,NQY,50.440601,-4.99541,Newquay,GB
Alderney Airport,ACI,49.706104,-2.21472,Saint Anne,GG
Guernsey Airport,GCI,49.435001,-2.60197,Saint Peter Port,GG
Jersey Airport,JER,49.20790100097656,-2.195509910583496,Saint Helier,JE
London Gatwick Airport,LGW,51.148771,-0.192089,London,GB
London City Airport,LCY,51.505299,0.055278,London,GB
London Heathrow Airport,LHR,51.4706,-0.461941,London,GB
London Southend Airport,SEN,51.570562,0.693627,"Southend-on-Sea, Essex",GB
Humberside Airport,HUY,53.576152,-0.34954,"Grimsby, Lincolnshire",GB
Leeds Bradford Airport,LBA,53.865898,-1.66057,"Leeds, West Yorkshire",GB
Isle of Man Airport,IOM,54.083302,-4.62389,Castletown,IM
Newcastle International Airport,NCL,55.037958,-1.689577,"Newcastle upon Tyne, Tyne and Wear",GB
Teesside International Airport,MME,54.509201,-1.42941,"Darlington, Durham",GB
East Midlands Airport,EMA,52.8311,-1.32806,Nottingham,GB
Kirkwall Airport,KOI,58.957801818847656,-2.9049999713897705,Orkney Islands,GB
Sumburgh Airport,LSI,59.878899,-1.29556,"Lerwick, Shetland",GB
Wick John O'Groats Airport,WIC,58.4589,-3.09306,Wick,GB
Aberdeen International Airport,ABZ,57.2019,-2.19778,Aberdeen,GB
Inverness Airport,INV,57.54249954223633,-4.047500133514404,Inverness,GB
Glasgow Airport,GLA,55.871899,-4.43306,Glasgow,GB
Edinburgh Airport,EDI,55.950145,-3.372288,Edinburgh,GB
Islay Airport,ILY,55.682708,-6.257525,"Isle of Islay, Argyll and Bute",GB
Glasgow Prestwick Airport,PIK,55.502003,-4.587019,"Prestwick, South Ayrshire",GB
Benbecula Airport,BEB,57.48109817504883,-7.362780094146728,Balivanich,GB
Dundee Airport,DND,56.45249938964844,-3.025830030441284,Dundee,GB
Stornoway Airport,SYY,58.215599,-6.33111,"Stornoway, Western Isles",GB
Barra Airport,BRR,57.0228,-7.44306,Eoligarry,GB
Tiree Airport,TRE,56.49919891357422,-6.869170188903809,Balemartine,GB
Norwich Airport,NWI,52.6758,1.28278,"Norwich, Norfolk",GB
London Stansted Airport,STN,51.884998,0.235,London,GB
Exeter International Airport,EXT,50.734261,-3.413984,"Exeter, Devon",GB
Mount Pleasant Airport,MPN,-51.82279968261719,-58.44720077514648,Mount Pleasant,FK
Amsterdam Airport Schiphol,AMS,52.308601,4.76389,Amsterdam,NL
Maastricht Aachen Airport,MST,50.911701,5.77014,Maastricht,NL
Eindhoven Airport,EIN,51.4500999451,5.37452983856,Eindhoven,NL
Groningen Airport Eelde,GRQ,53.119701,6.57944,Groningen,NL
Rotterdam The Hague Airport,RTM,51.956902,4.43722,Rotterdam,NL
Connemara Regional Airport,NNR,53.23030090332031,-9.467780113220217,Inverin,IE
Cork Airport,ORK,51.841301,-8.49111,Cork,IE
Donegal Airport,CFN,55.0442008972168,-8.340999603271484,Donegal,IE
Dublin Airport,DUB,53.428713,-6.262121,Dublin,IE
Inishmore Aerodrome,IOR,53.1067008972168,-9.653610229492188,Inis Mór,IE
Inisheer Aerodrome,INQ,53.064701,-9.5109,Inis Oírr,IE
Ireland West Knock Airport,NOC,53.910301,-8.81849,Charlestown,IE
Kerry Airport,KIR,52.180901,-9.52378,Farranfore,IE
Inishmaan Aerodrome,IIA,53.092999,-9.56806,Inis Meáin,IE
Shannon Airport,SNN,52.702,-8.92482,Shannon,IE
Enejit Airport,EJT,6.0404,171.9846,Enejit Island,MH
Aarhus Airport,AAR,56.303331,10.618286,Aarhus,DK
Billund Airport,BLL,55.740335,9.157019,Billund,DK
Copenhagen Kastrup Airport,CPH,55.617900848389,12.656000137329,Copenhagen,DK
Esbjerg Airport,EBJ,55.525902,8.5534,Esbjerg,DK
Midtjyllands Airport / Air Base Karup,KRP,56.297139,9.104311,Karup,DK
Læsø Airport,BYR,57.277199,11.0001,Læsø,DK
Odense Hans Christian Andersen Airport,ODE,55.475307,10.327206,Odense,DK
Copenhagen Roskilde Airport,RKE,55.585602,12.1314,Roskilde,DK
Bornholm Airport,RNN,55.063301,14.7596,Rønne,DK
Sønderborg Airport,SGD,54.96440124511719,9.791729927062988,Sønderborg,DK
Vágar Airport,FAE,62.063256,-7.275782,Vágar,FO
Aalborg Airport,AAL,57.094763,9.84993,Aalborg,DK
Luxembourg-Findel International Airport,LUX,49.6233333,6.2044444,Luxembourg,LU
"Ålesund Airport, Vigra",AES,62.5625,6.1197,Ålesund,NO
"Andøya Airport, Andenes",ANX,69.292503,16.144199,Andenes,NO
Alta Airport,ALF,69.976097,23.3717,Alta,NO
"Førde Airport, Bringeland",FDE,61.391102,5.75694,Førde,NO
"Brønnøysund Airport, Brønnøy",BNN,65.461098,12.2175,Brønnøy,NO
Bodø Airport,BOO,67.269203,14.3653,Bodø,NO
"Bergen Airport, Flesland",BGO,60.2934,5.21814,Bergen,NO
Båtsfjord Airport,BJF,70.60025,29.692612,Båtsfjord,NO
Berlevåg Airport,BVG,70.871517,29.034097,Berlevåg,NO
"Kristiansand Airport, Kjevik",KRS,58.204201,8.08537,Kjevik,NO
Bardufoss Airport,BDU,69.055801,18.5404,Målselv,NO
"Harstad/Narvik Airport, Evenes",EVE,68.491302490234,16.678100585938,Evenes,NO
Florø Airport,FRO,61.583599090576,5.0247201919556,Florø,NO
"Oslo Airport, Gardermoen",OSL,60.193901,11.1004,Oslo (Gardermoen),NO
"Haugesund Airport, Karmøy",HAU,59.345299,5.20836,Karmøy,NO
Hammerfest Airport,HFT,70.679703,23.6686,Hammerfest,NO
Hasvik Airport,HAA,70.486702,22.1397,Hasvik,NO
"Honningsvåg Airport, Valan",HVG,71.009697,25.983601,Honningsvåg,NO
"Kristiansund Airport, Kvernberget",KSU,63.111801,7.82452,Kvernberget,NO
"Kirkenes Airport, Høybuktmoen",KKN,69.7258,29.8913,Kirkenes,NO
Leknes Airport,LKN,68.152496337891,13.609399795532,Leknes,NO
Mehamn Airport,MEH,71.029701,27.8267,Mehamn,NO
"Molde Airport, Årø",MOL,62.744701,7.2625,Årø,NO
"Mosjøen Airport, Kjærstad",MJF,65.783997,13.2149,Mosjøen,NO
"Lakselv Airport, Banak",LKL,70.068802,24.973499,Lakselv,NO
Namsos Airport,OSY,64.472198,11.5786,Namsos,NO
Ørland Airport,OLA,63.69889831542969,9.604000091552734,Ørland,NO
"Ørsta-Volda Airport, Hovden",HOV,62.180000305176,6.0741000175476,Ørsta,NO
"Mo i Rana Airport, Røssvoll",MQN,66.363899230957,14.301400184631,Mo i Rana,NO
"Rørvik Airport, Ryum",RVK,64.838302612305,11.14610004425,Rørvik,NO
Røros Airport,RRS,62.578399658203,11.342300415039,Røros,NO
Røst Airport,RET,67.526482,12.101575,Røst,NO
"Svalbard Airport, Longyear",LYR,78.246101379395,15.465600013733,Longyearbyen,NO
"Sandane Airport, Anda",SDN,61.830002,6.10583,Sandane,NO
"Sogndal Airport, Haukåsen",SOG,61.156101,7.13778,Sogndal,NO
"Svolvær Airport, Helle",SVJ,68.243301,14.6692,Svolvær,NO
"Stokmarknes Airport, Skagen",SKN,68.578827,15.033417,Hadsel,NO
"Stord Airport, Sørstokken",SRP,59.791901,5.34085,Leirvik,NO
Sørkjosen Airport,SOJ,69.786797,20.9594,Sørkjosen,NO
"Vardø Airport, Svartnes",VAW,70.3554,31.044901,Vardø,NO
"Sandnessjøen Airport, Stokka",SSJ,65.956802,12.4689,Alstahaug,NO
"Tromsø Airport, Langnes",TOS,69.683296,18.9189,Tromsø,NO
"Sandefjord Airport, Torp",TRF,59.186699,10.2586,Torp,NO
"Trondheim Airport, Værnes",TRD,63.457802,10.924,Trondheim,NO
Vadsø Airport,VDS,70.0653,29.8447,Vadsø,NO
"Stavanger Airport, Sola",SVG,58.876701,5.63778,Stavanger,NO
Bydgoszcz Ignacy Jan Paderewski Airport,BZG,53.096802,17.977699,Bydgoszcz,PL
Gdańsk Lech Wałęsa Airport,GDN,54.377602,18.4662,Gdańsk,PL
Kraków John Paul II International Airport,KRK,50.077702,19.7848,Balice,PL
Katowice Wojciech Korfanty International Airport,KTW,50.476015,19.080705,Katowice,PL
Lublin Airport,LUZ,51.240157,22.713461,Lublin,PL
Łódź Władysław Reymont Airport,LCJ,51.721901,19.3981,Łódź,PL
Modlin Airport,WMI,52.451099,20.6518,Nowy Dwór Mazowiecki,PL
Poznań-Ławica Airport,POZ,52.421598,16.823359,Poznań,PL
Warsaw Radom Airport,RDO,51.38937,21.214742,Radom,PL
Rzeszów-Jasionka Airport,RZE,50.109791,22.024155,Jasionka,PL
Solidarity Szczecin–Goleniów Airport,SZZ,53.584702,14.9022,Glewice,PL
Olsztyn-Mazury Airport,SZY,53.481899,20.9377,Szymany,PL
Warsaw Chopin Airport,WAW,52.165699,20.9671,Warsaw,PL
Copernicus Wrocław Airport,WRO,51.103719,16.882096,Wrocław,PL
Zielona Góra-Babimost Airport,IEG,52.1385,15.7986,Nowe Kramsko,PL
Ronneby Airport,RNB,56.266701,15.265,Ronneby,SE
Göteborg Landvetter Airport,GOT,57.6628,12.2798,Göteborg,SE
Jönköping Airport,JKG,57.757598876953125,14.068699836730955,Jönköping,SE
Trollhättan-Vänersborg Airport,THN,58.31809997558594,12.345000267028809,Trollhättan,SE
Mora Airport,MXX,60.957901,14.5114,Mora,SE
Stockholm Skavsta Airport,NYO,58.788601,16.912201,Nyköping,SE
Scandinavian Mountains Airport,SCR,61.158393,12.842503,Malung-Sälen,SE
Kalmar Airport,KLR,56.685501,16.2876,Kalmar,SE
Malmö Sturup Airport,MMX,55.535564,13.376327,Malmö,SE
Halmstad Airport,HAD,56.69110107421875,12.820199966430664,Halmstad,SE
Växjö Kronoberg Airport,VXO,56.92910003662109,14.727999687194824,Växjö,SE
Sveg Airport,EVG,62.047798,14.4229,Sveg,SE
Gällivare Airport,GEV,67.13240051269531,20.814599990844727,Gällivare,SE
Kramfors-Sollefteå Höga Kusten Airport,KRF,63.048599,17.7689,Nyland,SE
Lycksele Airport,LYC,64.548302,18.7162,Lycksele,SE
Sundsvall-Härnösand Airport,SDL,62.528099060058594,17.443899154663086,Sundsvall/ Härnösand,SE
Örnsköldsvik Airport,OER,63.40829849243164,18.989999771118164,Örnsköldsvik,SE
Kiruna Airport,KRN,67.821998596191,20.336799621582,Kiruna,SE
Skellefteå Airport,SFT,64.62480163574219,21.07690048217773,Skellefteå,SE
Umeå Airport,UME,63.791801452637,20.282800674438,Umeå,SE
Vilhelmina South Lapland Airport,VHM,64.579102,16.833599,Vilhelmina,SE
Arvidsjaur Airport,AJR,65.59030151367188,19.28190040588379,Arvidsjaur,SE
Åre Östersund Airport,OSD,63.194135,14.500322,Östersund,SE
Örebro Airport,ORB,59.22370147705078,15.038000106811523,Örebro,SE
Hagfors Airport,HFS,60.0201,13.5789,Råda,SE
Karlstad Airport,KSD,59.444698,13.3374,Karlstad,SE
Stockholm Västerås Airport,VST,59.58940124511719,16.63360023498535,Stockholm / Västerås,SE
Luleå Airport,LLA,65.5438,22.122,Luleå,SE
Stockholm-Arlanda Airport,ARN,59.64849,17.928829,Stockholm,SE
Stockholm-Bromma Airport,BMA,59.354400634765625,17.941699981689453,Stockholm,SE
Dala Airport,BLE,60.422001,15.5152,Borlange,SE
Linköping City Airport,LPI,58.4062004089,15.6805000305,Linköping,SE
